ID,Latitude,Longitude
1357,23.0,78.5
1358,23.5,78.5
1359,24.0,78.5
1360,24.5,78.5
1361,25.0,78.5
1362,25.5,78.5
1363,26.0,78.5
1364,26.5,78.5
1365,27.0,78.5
1366,27.5,78.5
1367,28.0,78.5
1368,28.5,78.5
1369,29.0,78.5
1370,29.5,78.5
1371,30.0,78.5
1372,30.5,78.5
1373,31.0,78.5
1374,31.5,78.5
1375,32.0,78.5
1376,32.5,78.5
1377,33.0,78.5
1378,33.5,78.5
1379,34.0,78.5
1380,34.5,78.5
1381,35.0,78.5
1382,35.5,78.5
1383,36.0,78.5
1384,36.5,78.5
1385,37.0,78.5
1386,6.0,79.0
1387,6.5,79.0
1388,7.0,79.0
1389,7.5,79.0
1390,8.0,79.0
1391,8.5,79.0
1392,9.0,79.0
1393,9.5,79.0
1394,10.0,79.0
1395,10.5,79.0
1396,11.0,79.0
1397,11.5,79.0
1398,12.0,79.0
1399,12.5,79.0
1400,13.0,79.0
1401,13.5,79.0
1402,14.0,79.0
1403,14.5,79.0
1404,15.0,79.0
1405,15.5,79.0
1406,16.0,79.0
1407,16.5,79.0
1408,17.0,79.0
1409,17.5,79.0
1410,18.0,79.0
1411,18.5,79.0
1412,19.0,79.0
1413,19.5,79.0
1414,20.0,79.0
1415,20.5,79.0
1416,21.0,79.0
1417,21.5,79.0
1418,22.0,79.0
1419,22.5,79.0
1420,23.0,79.0
1421,23.5,79.0
1422,24.0,79.0
1423,24.5,79.0
1424,25.0,79.0
1425,25.5,79.0
1426,26.0,79.0
1427,26.5,79.0
1428,27.0,79.0
1429,27.5,79.0
1430,28.0,79.0
1431,28.5,79.0
1432,29.0,79.0
1433,29.5,79.0
1434,30.0,79.0
1435,30.5,79.0
1436,31.0,79.0
1437,31.5,79.0
1438,32.0,79.0
1439,32.5,79.0
1440,33.0,79.0
1441,33.5,79.0
1442,34.0,79.0
1443,34.5,79.0
1444,35.0,79.0
1445,35.5,79.0
1446,36.0,79.0
1447,36.5,79.0
1448,37.0,79.0
1449,6.0,79.5
1450,6.5,79.5
1451,7.0,79.5
1452,7.5,79.5
1453,8.0,79.5
1454,8.5,79.5
1455,9.0,79.5
1456,9.5,79.5
1457,10.0,79.5
1458,10.5,79.5
1459,11.0,79.5
1460,11.5,79.5
1461,12.0,79.5
1462,12.5,79.5
1463,13.0,79.5
1464,13.5,79.5
1465,14.0,79.5
1466,14.5,79.5
1467,15.0,79.5
1468,15.5,79.5
1469,16.0,79.5
1470,16.5,79.5
1471,17.0,79.5
1472,17.5,79.5
1473,18.0,79.5
1474,18.5,79.5
1475,19.0,79.5
1476,19.5,79.5
1477,20.0,79.5
1478,20.5,79.5
1479,21.0,79.5
1480,21.5,79.5
1481,22.0,79.5
1482,22.5,79.5
1483,23.0,79.5
1484,23.5,79.5
1485,24.0,79.5
1486,24.5,79.5
1487,25.0,79.5
1488,25.5,79.5
1489,26.0,79.5
1490,26.5,79.5
1491,27.0,79.5
1492,27.5,79.5
1493,28.0,79.5
1494,28.5,79.5
1495,29.0,79.5
1496,29.5,79.5
1497,30.0,79.5
1498,30.5,79.5
1499,31.0,79.5
1500,31.5,79.5
1501,32.0,79.5
1502,32.5,79.5
1503,33.0,79.5
1504,33.5,79.5
1505,34.0,79.5
1506,34.5,79.5
1507,35.0,79.5
1508,35.5,79.5
1509,36.0,79.5
1510,36.5,79.5
1511,37.0,79.5
1512,6.0,80.0
1513,6.5,80.0
1514,7.0,80.0
1515,7.5,80.0
1516,8.0,80.0
1517,8.5,80.0
1518,9.0,80.0
1519,9.5,80.0
1520,10.0,80.0
1521,10.5,80.0
1522,11.0,80.0
1523,11.5,80.0
1524,12.0,80.0
1525,12.5,80.0
1526,13.0,80.0
1527,13.5,80.0
1528,14.0,80.0
1529,14.5,80.0
1530,15.0,80.0
1531,15.5,80.0
1532,16.0,80.0
1533,16.5,80.0
1534,17.0,80.0
1535,17.5,80.0
1536,18.0,80.0
1537,18.5,80.0
1538,19.0,80.0
1539,19.5,80.0
1540,20.0,80.0
1541,20.5,80.0
1542,21.0,80.0
1543,21.5,80.0
1544,22.0,80.0
1545,22.5,80.0
1546,23.0,80.0
1547,23.5,80.0
1548,24.0,80.0
1549,24.5,80.0
1550,25.0,80.0
1551,25.5,80.0
1552,26.0,80.0
1553,26.5,80.0
1554,27.0,80.0
1555,27.5,80.0
1556,28.0,80.0
1557,28.5,80.0
1558,29.0,80.0
1559,29.5,80.0
1560,30.0,80.0
1561,30.5,80.0
1562,31.0,80.0
1563,31.5,80.0
1564,32.0,80.0
1565,32.5,80.0
1566,33.0,80.0
1567,33.5,80.0
1568,34.0,80.0
1569,34.5,80.0
1570,35.0,80.0
1571,35.5,80.0
1572,36.0,80.0
1573,36.5,80.0
1574,37.0,80.0
1575,6.0,80.5
1576,6.5,80.5
1577,7.0,80.5
1578,7.5,80.5
1579,8.0,80.5
1580,8.5,80.5
1581,9.0,80.5
1582,9.5,80.5
1583,10.0,80.5
1584,10.5,80.5
1585,11.0,80.5
1586,11.5,80.5
1587,12.0,80.5
1588,12.5,80.5
1589,13.0,80.5
1590,13.5,80.5
1591,14.0,80.5
1592,14.5,80.5
1593,15.0,80.5
1594,15.5,80.5
1595,16.0,80.5
1596,16.5,80.5
1597,17.0,80.5
1598,17.5,80.5
1599,18.0,80.5
1600,18.5,80.5
1601,19.0,80.5
1602,19.5,80.5
1603,20.0,80.5
1604,20.5,80.5
1605,21.0,80.5
1606,21.5,80.5
1607,22.0,80.5
1608,22.5,80.5
1609,23.0,80.5
1610,23.5,80.5
1611,24.0,80.5
1612,24.5,80.5
1613,25.0,80.5
1614,25.5,80.5
1615,26.0,80.5
1616,26.5,80.5
1617,27.0,80.5
1618,27.5,80.5
1619,28.0,80.5
1620,28.5,80.5
1621,29.0,80.5
1622,29.5,80.5
1623,30.0,80.5
1624,30.5,80.5
1625,31.0,80.5
1626,31.5,80.5
1627,32.0,80.5
1628,32.5,80.5
1629,33.0,80.5
1630,33.5,80.5
1631,34.0,80.5
1632,34.5,80.5
1633,35.0,80.5
1634,35.5,80.5
1635,36.0,80.5
1636,36.5,80.5
1637,37.0,80.5
1638,6.0,81.0
1639,6.5,81.0
1640,7.0,81.0
1641,7.5,81.0
1642,8.0,81.0
1643,8.5,81.0
1644,9.0,81.0
1645,9.5,81.0
1646,10.0,81.0
1647,10.5,81.0
1648,11.0,81.0
1649,11.5,81.0
1650,12.0,81.0
1651,12.5,81.0
1652,13.0,81.0
1653,13.5,81.0
1654,14.0,81.0
1655,14.5,81.0
1656,15.0,81.0
1657,15.5,81.0
1658,16.0,81.0
1659,16.5,81.0
1660,17.0,81.0
1661,17.5,81.0
1662,18.0,81.0
1663,18.5,81.0
1664,19.0,81.0
1665,19.5,81.0
1666,20.0,81.0
1667,20.5,81.0
1668,21.0,81.0
1669,21.5,81.0
1670,22.0,81.0
1671,22.5,81.0
1672,23.0,81.0
1673,23.5,81.0
1674,24.0,81.0
1675,24.5,81.0
1676,25.0,81.0
1677,25.5,81.0
1678,26.0,81.0
1679,26.5,81.0
1680,27.0,81.0
1681,27.5,81.0
1682,28.0,81.0
1683,28.5,81.0
1684,29.0,81.0
1685,29.5,81.0
1686,30.0,81.0
1687,30.5,81.0
1688,31.0,81.0
1689,31.5,81.0
1690,32.0,81.0
1691,32.5,81.0
1692,33.0,81.0
1693,33.5,81.0
1694,34.0,81.0
1695,34.5,81.0
1696,35.0,81.0
1697,35.5,81.0
1698,36.0,81.0
1699,36.5,81.0
1700,37.0,81.0
1701,6.0,81.5
1702,6.5,81.5
1703,7.0,81.5
1704,7.5,81.5
1705,8.0,81.5
1706,8.5,81.5
1707,9.0,81.5
1708,9.5,81.5
1709,10.0,81.5
1710,10.5,81.5
1711,11.0,81.5
1712,11.5,81.5
1713,12.0,81.5
1714,12.5,81.5
1715,13.0,81.5
1716,13.5,81.5
1717,14.0,81.5
1718,14.5,81.5
1719,15.0,81.5
1720,15.5,81.5
1721,16.0,81.5
1722,16.5,81.5
1723,17.0,81.5
1724,17.5,81.5
1725,18.0,81.5
1726,18.5,81.5
1727,19.0,81.5
1728,19.5,81.5
1729,20.0,81.5
1730,20.5,81.5
1731,21.0,81.5
1732,21.5,81.5
1733,22.0,81.5
1734,22.5,81.5
1735,23.0,81.5
1736,23.5,81.5
1737,24.0,81.5
1738,24.5,81.5
1739,25.0,81.5
1740,25.5,81.5
1741,26.0,81.5
1742,26.5,81.5
1743,27.0,81.5
1744,27.5,81.5
1745,28.0,81.5
1746,28.5,81.5
1747,29.0,81.5
1748,29.5,81.5
1749,30.0,81.5
1750,30.5,81.5
1751,31.0,81.5
1752,31.5,81.5
1753,32.0,81.5
1754,32.5,81.5
1755,33.0,81.5
1756,33.5,81.5
1757,34.0,81.5
1758,34.5,81.5
1759,35.0,81.5
1760,35.5,81.5
1761,36.0,81.5
1762,36.5,81.5
1763,37.0,81.5
1764,6.0,82.0
1765,6.5,82.0
1766,7.0,82.0
1767,7.5,82.0
1768,8.0,82.0
1769,8.5,82.0
1770,9.0,82.0
1771,9.5,82.0
1772,10.0,82.0
1773,10.5,82.0
1774,11.0,82.0
1775,11.5,82.0
1776,12.0,82.0
1777,12.5,82.0
1778,13.0,82.0
1779,13.5,82.0
1780,14.0,82.0
1781,14.5,82.0
1782,15.0,82.0
1783,15.5,82.0
1784,16.0,82.0
1785,16.5,82.0
1786,17.0,82.0
1787,17.5,82.0
1788,18.0,82.0
1789,18.5,82.0
1790,19.0,82.0
1791,19.5,82.0
1792,20.0,82.0
1793,20.5,82.0
1794,21.0,82.0
1795,21.5,82.0
1796,22.0,82.0
1797,22.5,82.0
1798,23.0,82.0
1799,23.5,82.0
1800,24.0,82.0
1801,24.5,82.0
1802,25.0,82.0
1803,25.5,82.0
1804,26.0,82.0
1805,26.5,82.0
1806,27.0,82.0
1807,27.5,82.0
1808,28.0,82.0
1809,28.5,82.0
1810,29.0,82.0
1811,29.5,82.0
1812,30.0,82.0
1813,30.5,82.0
1814,31.0,82.0
1815,31.5,82.0
1816,32.0,82.0
1817,32.5,82.0
1818,33.0,82.0
1819,33.5,82.0
1820,34.0,82.0
1821,34.5,82.0
1822,35.0,82.0
1823,35.5,82.0
1824,36.0,82.0
1825,36.5,82.0
1826,37.0,82.0
1827,6.0,82.5
1828,6.5,82.5
1829,7.0,82.5
1830,7.5,82.5
1831,8.0,82.5
1832,8.5,82.5
1833,9.0,82.5
1834,9.5,82.5
1835,10.0,82.5
1836,10.5,82.5
1837,11.0,82.5
1838,11.5,82.5
1839,12.0,82.5
1840,12.5,82.5
1841,13.0,82.5
1842,13.5,82.5
1843,14.0,82.5
1844,14.5,82.5
1845,15.0,82.5
1846,15.5,82.5
1847,16.0,82.5
1848,16.5,82.5
1849,17.0,82.5
1850,17.5,82.5
1851,18.0,82.5
1852,18.5,82.5
1853,19.0,82.5
1854,19.5,82.5
1855,20.0,82.5
1856,20.5,82.5
1857,21.0,82.5
1858,21.5,82.5
1859,22.0,82.5
1860,22.5,82.5
1861,23.0,82.5
1862,23.5,82.5
1863,24.0,82.5
1864,24.5,82.5
1865,25.0,82.5
1866,25.5,82.5
1867,26.0,82.5
1868,26.5,82.5
1869,27.0,82.5
1870,27.5,82.5
1871,28.0,82.5
1872,28.5,82.5
1873,29.0,82.5
1874,29.5,82.5
1875,30.0,82.5
1876,30.5,82.5
1877,31.0,82.5
1878,31.5,82.5
1879,32.0,82.5
1880,32.5,82.5
1881,33.0,82.5
1882,33.5,82.5
1883,34.0,82.5
1884,34.5,82.5
1885,35.0,82.5
1886,35.5,82.5
1887,36.0,82.5
1888,36.5,82.5
1889,37.0,82.5
1890,6.0,83.0
1891,6.5,83.0
1892,7.0,83.0
1893,7.5,83.0
1894,8.0,83.0
1895,8.5,83.0
1896,9.0,83.0
1897,9.5,83.0
1898,10.0,83.0
1899,10.5,83.0
1900,11.0,83.0
1901,11.5,83.0
1902,12.0,83.0
1903,12.5,83.0
1904,13.0,83.0
1905,13.5,83.0
1906,14.0,83.0
1907,14.5,83.0
1908,15.0,83.0
1909,15.5,83.0
1910,16.0,83.0
1911,16.5,83.0
1912,17.0,83.0
1913,17.5,83.0
1914,18.0,83.0
1915,18.5,83.0
1916,19.0,83.0
1917,19.5,83.0
1918,20.0,83.0
1919,20.5,83.0
1920,21.0,83.0
1921,21.5,83.0
1922,22.0,83.0
1923,22.5,83.0
1924,23.0,83.0
1925,23.5,83.0
1926,24.0,83.0
1927,24.5,83.0
1928,25.0,83.0
1929,25.5,83.0
1930,26.0,83.0
1931,26.5,83.0
1932,27.0,83.0
1933,27.5,83.0
1934,28.0,83.0
1935,28.5,83.0
1936,29.0,83.0
1937,29.5,83.0
1938,30.0,83.0
1939,30.5,83.0
1940,31.0,83.0
1941,31.5,83.0
1942,32.0,83.0
1943,32.5,83.0
1944,33.0,83.0
1945,33.5,83.0
1946,34.0,83.0
1947,34.5,83.0
1948,35.0,83.0
1949,35.5,83.0
1950,36.0,83.0
1951,36.5,83.0
1952,37.0,83.0
1953,6.0,83.5
1954,6.5,83.5
1955,7.0,83.5
1956,7.5,83.5
1957,8.0,83.5
1958,8.5,83.5
1959,9.0,83.5
1960,9.5,83.5
1961,10.0,83.5
1962,10.5,83.5
1963,11.0,83.5
1964,11.5,83.5
1965,12.0,83.5
1966,12.5,83.5
1967,13.0,83.5
1968,13.5,83.5
1969,14.0,83.5
1970,14.5,83.5
1971,15.0,83.5
1972,15.5,83.5
1973,16.0,83.5
1974,16.5,83.5
1975,17.0,83.5
1976,17.5,83.5
1977,18.0,83.5
1978,18.5,83.5
1979,19.0,83.5
1980,19.5,83.5
1981,20.0,83.5
1982,20.5,83.5
1983,21.0,83.5
1984,21.5,83.5
1985,22.0,83.5
1986,22.5,83.5
1987,23.0,83.5
1988,23.5,83.5
1989,24.0,83.5
1990,24.5,83.5
1991,25.0,83.5
1992,25.5,83.5
1993,26.0,83.5
1994,26.5,83.5
1995,27.0,83.5
1996,27.5,83.5
1997,28.0,83.5
1998,28.5,83.5
1999,29.0,83.5
2000,29.5,83.5
2001,30.0,83.5
2002,30.5,83.5
2003,31.0,83.5
2004,31.5,83.5
2005,32.0,83.5
2006,32.5,83.5
2007,33.0,83.5
2008,33.5,83.5
2009,34.0,83.5
2010,34.5,83.5
2011,35.0,83.5
2012,35.5,83.5
2013,36.0,83.5
2014,36.5,83.5
2015,37.0,83.5
2016,6.0,84.0
2017,6.5,84.0
2018,7.0,84.0
2019,7.5,84.0
2020,8.0,84.0
2021,8.5,84.0
2022,9.0,84.0
2023,9.5,84.0
2024,10.0,84.0
2025,10.5,84.0
2026,11.0,84.0
2027,11.5,84.0
2028,12.0,84.0
2029,12.5,84.0
2030,13.0,84.0
2031,13.5,84.0
2032,14.0,84.0
2033,14.5,84.0
2034,15.0,84.0
2035,15.5,84.0
2036,16.0,84.0
2037,16.5,84.0
2038,17.0,84.0
2039,17.5,84.0
2040,18.0,84.0
2041,18.5,84.0
2042,19.0,84.0
2043,19.5,84.0
2044,20.0,84.0
2045,20.5,84.0
2046,21.0,84.0
2047,21.5,84.0
2048,22.0,84.0
2049,22.5,84.0
2050,23.0,84.0
2051,23.5,84.0
2052,24.0,84.0
2053,24.5,84.0
2054,25.0,84.0
2055,25.5,84.0
2056,26.0,84.0
2057,26.5,84.0
2058,27.0,84.0
2059,27.5,84.0
2060,28.0,84.0
2061,28.5,84.0
2062,29.0,84.0
2063,29.5,84.0
2064,30.0,84.0
2065,30.5,84.0
2066,31.0,84.0
2067,31.5,84.0
2068,32.0,84.0
2069,32.5,84.0
2070,33.0,84.0
2071,33.5,84.0
2072,34.0,84.0
2073,34.5,84.0
2074,35.0,84.0
2075,35.5,84.0
2076,36.0,84.0
2077,36.5,84.0
2078,37.0,84.0
2079,6.0,84.5
2080,6.5,84.5
2081,7.0,84.5
2082,7.5,84.5
2083,8.0,84.5
2084,8.5,84.5
2085,9.0,84.5
2086,9.5,84.5
2087,10.0,84.5
2088,10.5,84.5
2089,11.0,84.5
2090,11.5,84.5
2091,12.0,84.5
2092,12.5,84.5
2093,13.0,84.5
2094,13.5,84.5
2095,14.0,84.5
2096,14.5,84.5
2097,15.0,84.5
2098,15.5,84.5
2099,16.0,84.5
2100,16.5,84.5
2101,17.0,84.5
2102,17.5,84.5
2103,18.0,84.5
2104,18.5,84.5
2105,19.0,84.5
2106,19.5,84.5
2107,20.0,84.5
2108,20.5,84.5
2109,21.0,84.5
2110,21.5,84.5
2111,22.0,84.5
2112,22.5,84.5
2113,23.0,84.5
2114,23.5,84.5
2115,24.0,84.5
2116,24.5,84.5
2117,25.0,84.5
2118,25.5,84.5
2119,26.0,84.5
2120,26.5,84.5
2121,27.0,84.5
2122,27.5,84.5
2123,28.0,84.5
2124,28.5,84.5
2125,29.0,84.5
2126,29.5,84.5
2127,30.0,84.5
2128,30.5,84.5
2129,31.0,84.5
2130,31.5,84.5
2131,32.0,84.5
2132,32.5,84.5
2133,33.0,84.5
2134,33.5,84.5
2135,34.0,84.5
2136,34.5,84.5
2137,35.0,84.5
2138,35.5,84.5
2139,36.0,84.5
2140,36.5,84.5
2141,37.0,84.5
2142,6.0,85.0
2143,6.5,85.0
2144,7.0,85.0
2145,7.5,85.0
2146,8.0,85.0
2147,8.5,85.0
2148,9.0,85.0
2149,9.5,85.0
2150,10.0,85.0
2151,10.5,85.0
2152,11.0,85.0
2153,11.5,85.0
2154,12.0,85.0
2155,12.5,85.0
2156,13.0,85.0
2157,13.5,85.0
2158,14.0,85.0
2159,14.5,85.0
2160,15.0,85.0
2161,15.5,85.0
2162,16.0,85.0
2163,16.5,85.0
2164,17.0,85.0
2165,17.5,85.0
2166,18.0,85.0
2167,18.5,85.0
2168,19.0,85.0
2169,19.5,85.0
2170,20.0,85.0
2171,20.5,85.0
2172,21.0,85.0
2173,21.5,85.0
2174,22.0,85.0
2175,22.5,85.0
2176,23.0,85.0
2177,23.5,85.0
2178,24.0,85.0
2179,24.5,85.0
2180,25.0,85.0
2181,25.5,85.0
2182,26.0,85.0
2183,26.5,85.0
2184,27.0,85.0
2185,27.5,85.0
2186,28.0,85.0
2187,28.5,85.0
2188,29.0,85.0
2189,29.5,85.0
2190,30.0,85.0
2191,30.5,85.0
2192,31.0,85.0
2193,31.5,85.0
2194,32.0,85.0
2195,32.5,85.0
2196,33.0,85.0
2197,33.5,85.0
2198,34.0,85.0
2199,34.5,85.0
2200,35.0,85.0
2201,35.5,85.0
2202,36.0,85.0
2203,36.5,85.0
2204,37.0,85.0
2205,6.0,85.5
2206,6.5,85.5
2207,7.0,85.5
2208,7.5,85.5
2209,8.0,85.5
2210,8.5,85.5
2211,9.0,85.5
2212,9.5,85.5
2213,10.0,85.5
2214,10.5,85.5
2215,11.0,85.5
2216,11.5,85.5
2217,12.0,85.5
2218,12.5,85.5
2219,13.0,85.5
2220,13.5,85.5
2221,14.0,85.5
2222,14.5,85.5
2223,15.0,85.5
2224,15.5,85.5
2225,16.0,85.5
2226,16.5,85.5
2227,17.0,85.5
2228,17.5,85.5
2229,18.0,85.5
2230,18.5,85.5
2231,19.0,85.5
2232,19.5,85.5
2233,20.0,85.5
2234,20.5,85.5
2235,21.0,85.5
2236,21.5,85.5
2237,22.0,85.5
2238,22.5,85.5
2239,23.0,85.5
2240,23.5,85.5
2241,24.0,85.5
2242,24.5,85.5
2243,25.0,85.5
2244,25.5,85.5
2245,26.0,85.5
2246,26.5,85.5
2247,27.0,85.5
2248,27.5,85.5
2249,28.0,85.5
2250,28.5,85.5
2251,29.0,85.5
2252,29.5,85.5
2253,30.0,85.5
2254,30.5,85.5
2255,31.0,85.5
2256,31.5,85.5
2257,32.0,85.5
2258,32.5,85.5
2259,33.0,85.5
2260,33.5,85.5
2261,34.0,85.5
2262,34.5,85.5
2263,35.0,85.5
2264,35.5,85.5
2265,36.0,85.5
2266,36.5,85.5
2267,37.0,85.5
2268,6.0,86.0
2269,6.5,86.0
2270,7.0,86.0
2271,7.5,86.0
2272,8.0,86.0
2273,8.5,86.0
2274,9.0,86.0
2275,9.5,86.0
2276,10.0,86.0
2277,10.5,86.0
2278,11.0,86.0
2279,11.5,86.0
2280,12.0,86.0
2281,12.5,86.0
2282,13.0,86.0
2283,13.5,86.0
2284,14.0,86.0
2285,14.5,86.0
2286,15.0,86.0
2287,15.5,86.0
2288,16.0,86.0
2289,16.5,86.0
2290,17.0,86.0
2291,17.5,86.0
2292,18.0,86.0
2293,18.5,86.0
2294,19.0,86.0
2295,19.5,86.0
2296,20.0,86.0
2297,20.5,86.0
2298,21.0,86.0
2299,21.5,86.0
2300,22.0,86.0
2301,22.5,86.0
2302,23.0,86.0
2303,23.5,86.0
2304,24.0,86.0
2305,24.5,86.0
2306,25.0,86.0
2307,25.5,86.0
2308,26.0,86.0
2309,26.5,86.0
2310,27.0,86.0
2311,27.5,86.0
2312,28.0,86.0
2313,28.5,86.0
2314,29.0,86.0
2315,29.5,86.0
2316,30.0,86.0
2317,30.5,86.0
2318,31.0,86.0
2319,31.5,86.0
2320,32.0,86.0
2321,32.5,86.0
2322,33.0,86.0
2323,33.5,86.0
2324,34.0,86.0
2325,34.5,86.0
2326,35.0,86.0
2327,35.5,86.0
2328,36.0,86.0
2329,36.5,86.0
2330,37.0,86.0
2331,6.0,86.5
2332,6.5,86.5
2333,7.0,86.5
2334,7.5,86.5
2335,8.0,86.5
2336,8.5,86.5
2337,9.0,86.5
2338,9.5,86.5
2339,10.0,86.5
2340,10.5,86.5
2341,11.0,86.5
2342,11.5,86.5
2343,12.0,86.5
2344,12.5,86.5
2345,13.0,86.5
2346,13.5,86.5
2347,14.0,86.5
2348,14.5,86.5
2349,15.0,86.5
2350,15.5,86.5
2351,16.0,86.5
2352,16.5,86.5
2353,17.0,86.5
2354,17.5,86.5
2355,18.0,86.5
2356,18.5,86.5
2357,19.0,86.5
2358,19.5,86.5
2359,20.0,86.5
2360,20.5,86.5
2361,21.0,86.5
2362,21.5,86.5
2363,22.0,86.5
2364,22.5,86.5
2365,23.0,86.5
2366,23.5,86.5
2367,24.0,86.5
2368,24.5,86.5
2369,25.0,86.5
2370,25.5,86.5
2371,26.0,86.5
2372,26.5,86.5
2373,27.0,86.5
2374,27.5,86.5
2375,28.0,86.5
2376,28.5,86.5
2377,29.0,86.5
2378,29.5,86.5
2379,30.0,86.5
2380,30.5,86.5
2381,31.0,86.5
2382,31.5,86.5
2383,32.0,86.5
2384,32.5,86.5
2385,33.0,86.5
2386,33.5,86.5
2387,34.0,86.5
2388,34.5,86.5
2389,35.0,86.5
2390,35.5,86.5
2391,36.0,86.5
2392,36.5,86.5
2393,37.0,86.5
2394,6.0,87.0
2395,6.5,87.0
2396,7.0,87.0
2397,7.5,87.0
2398,8.0,87.0
2399,8.5,87.0
2400,9.0,87.0
2401,9.5,87.0
2402,10.0,87.0
2403,10.5,87.0
2404,11.0,87.0
2405,11.5,87.0
2406,12.0,87.0
2407,12.5,87.0
2408,13.0,87.0
2409,13.5,87.0
2410,14.0,87.0
2411,14.5,87.0
2412,15.0,87.0
2413,15.5,87.0
2414,16.0,87.0
2415,16.5,87.0
2416,17.0,87.0
2417,17.5,87.0
2418,18.0,87.0
2419,18.5,87.0
2420,19.0,87.0
2421,19.5,87.0
2422,20.0,87.0
2423,20.5,87.0
2424,21.0,87.0
2425,21.5,87.0
2426,22.0,87.0
2427,22.5,87.0
2428,23.0,87.0
2429,23.5,87.0
2430,24.0,87.0
2431,24.5,87.0
2432,25.0,87.0
2433,25.5,87.0
2434,26.0,87.0
2435,26.5,87.0
2436,27.0,87.0
2437,27.5,87.0
2438,28.0,87.0
2439,28.5,87.0
2440,29.0,87.0
2441,29.5,87.0
2442,30.0,87.0
2443,30.5,87.0
2444,31.0,87.0
2445,31.5,87.0
2446,32.0,87.0
2447,32.5,87.0
2448,33.0,87.0
2449,33.5,87.0
2450,34.0,87.0
2451,34.5,87.0
2452,35.0,87.0
2453,35.5,87.0
2454,36.0,87.0
2455,36.5,87.0
2456,37.0,87.0
2457,6.0,87.5
2458,6.5,87.5
2459,7.0,87.5
2460,7.5,87.5
2461,8.0,87.5
2462,8.5,87.5
2463,9.0,87.5
2464,9.5,87.5
2465,10.0,87.5
2466,10.5,87.5
2467,11.0,87.5
2468,11.5,87.5
2469,12.0,87.5
2470,12.5,87.5
2471,13.0,87.5
2472,13.5,87.5
2473,14.0,87.5
2474,14.5,87.5
2475,15.0,87.5
2476,15.5,87.5
2477,16.0,87.5
2478,16.5,87.5
2479,17.0,87.5
2480,17.5,87.5
2481,18.0,87.5
2482,18.5,87.5
2483,19.0,87.5
2484,19.5,87.5
2485,20.0,87.5
2486,20.5,87.5
2487,21.0,87.5
2488,21.5,87.5
2489,22.0,87.5
2490,22.5,87.5
2491,23.0,87.5
2492,23.5,87.5
2493,24.0,87.5
2494,24.5,87.5
2495,25.0,87.5
2496,25.5,87.5
2497,26.0,87.5
2498,26.5,87.5
2499,27.0,87.5
2500,27.5,87.5
2501,28.0,87.5
2502,28.5,87.5
2503,29.0,87.5
2504,29.5,87.5
2505,30.0,87.5
2506,30.5,87.5
2507,31.0,87.5
2508,31.5,87.5
2509,32.0,87.5
2510,32.5,87.5
2511,33.0,87.5
2512,33.5,87.5
2513,34.0,87.5
2514,34.5,87.5
2515,35.0,87.5
2516,35.5,87.5
2517,36.0,87.5
2518,36.5,87.5
2519,37.0,87.5
2520,6.0,88.0
2521,6.5,88.0
2522,7.0,88.0
2523,7.5,88.0
2524,8.0,88.0
2525,8.5,88.0
2526,9.0,88.0
2527,9.5,88.0
2528,10.0,88.0
2529,10.5,88.0
2530,11.0,88.0
2531,11.5,88.0
2532,12.0,88.0
2533,12.5,88.0
2534,13.0,88.0
2535,13.5,88.0
2536,14.0,88.0
2537,14.5,88.0
2538,15.0,88.0
2539,15.5,88.0
2540,16.0,88.0
2541,16.5,88.0
2542,17.0,88.0
2543,17.5,88.0
2544,18.0,88.0
2545,18.5,88.0
2546,19.0,88.0
2547,19.5,88.0
2548,20.0,88.0
2549,20.5,88.0
2550,21.0,88.0
2551,21.5,88.0
2552,22.0,88.0
2553,22.5,88.0
2554,23.0,88.0
2555,23.5,88.0
2556,24.0,88.0
2557,24.5,88.0
2558,25.0,88.0
2559,25.5,88.0
2560,26.0,88.0
2561,26.5,88.0
2562,27.0,88.0
2563,27.5,88.0
2564,28.0,88.0
2565,28.5,88.0
2566,29.0,88.0
2567,29.5,88.0
2568,30.0,88.0
2569,30.5,88.0
2570,31.0,88.0
2571,31.5,88.0
2572,32.0,88.0
2573,32.5,88.0
2574,33.0,88.0
2575,33.5,88.0
2576,34.0,88.0
2577,34.5,88.0
2578,35.0,88.0
2579,35.5,88.0
2580,36.0,88.0
2581,36.5,88.0
2582,37.0,88.0
2583,6.0,88.5
2584,6.5,88.5
2585,7.0,88.5
2586,7.5,88.5
2587,8.0,88.5
2588,8.5,88.5
2589,9.0,88.5
2590,9.5,88.5
2591,10.0,88.5
2592,10.5,88.5
2593,11.0,88.5
2594,11.5,88.5
2595,12.0,88.5
2596,12.5,88.5
2597,13.0,88.5
2598,13.5,88.5
2599,14.0,88.5
2600,14.5,88.5
2601,15.0,88.5
2602,15.5,88.5
2603,16.0,88.5
2604,16.5,88.5
2605,17.0,88.5
2606,17.5,88.5
2607,18.0,88.5
2608,18.5,88.5
2609,19.0,88.5
2610,19.5,88.5
2611,20.0,88.5
2612,20.5,88.5
2613,21.0,88.5
2614,21.5,88.5
2615,22.0,88.5
2616,22.5,88.5
2617,23.0,88.5
2618,23.5,88.5
2619,24.0,88.5
2620,24.5,88.5
2621,25.0,88.5
2622,25.5,88.5
2623,26.0,88.5
2624,26.5,88.5
2625,27.0,88.5
2626,27.5,88.5
2627,28.0,88.5
